well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_top_tvd,formation_base_tvd,formation_thickness_m,distance_to_usp_km,flag,flag_reason,vshale
EVD-01,136997.0,441189.0,1807.3341050064184,14.800000000000008,20.157349,2.4132,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1807.4327014120665,14.391312500000003,20.585903,2.419739,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1807.5312978177149,14.175999999999995,20.955433,2.423184,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.005269810317696969
EVD-01,136997.0,441189.0,1807.6298942233632,14.048187500000003,21.330292,2.425229,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.02859902002619414
EVD-01,136997.0,441189.0,1807.7284906290115,13.918812499999989,21.614159,2.427299,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.04626537663580461
EVD-01,136997.0,441189.0,1807.8270870346596,13.864249999999995,21.680775,2.428172,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.05041119848866459
EVD-01,136997.0,441189.0,1807.925683440308,14.075874999999987,21.502769,2.424786,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.03933306163355177
EVD-01,136997.0,441189.0,1808.0242798459562,14.515250000000007,21.083916,2.417756,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.013265901784026491
EVD-01,136997.0,441189.0,1808.1228762516046,15.027999999999986,20.612595,2.409552,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.2214726572527,15.58481249999999,20.332253,2.400643,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.320069062901,16.120499999999982,20.272022,2.392072,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.4186654685495,16.52662499999999,20.322983,2.385574,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.5172618741976,16.659375000000004,20.46077,2.38345,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.615858279846,16.53318749999999,20.663284,2.385469,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1808.714454685494,16.202875000000006,20.870804,2.390754,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,2.9561447402191846e-06
EVD-01,136997.0,441189.0,1808.8130510911426,15.727374999999988,21.027702,2.398362,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.009767444511949818
EVD-01,136997.0,441189.0,1808.9116474967907,15.3964375,20.939838,2.403657,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.004299261323531279
EVD-01,136997.0,441189.0,1809.010243902439,15.400562499999992,20.570831,2.403591,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1809.108840308087,15.52075,20.236347,2.401668,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1809.2074367137357,15.562124999999982,20.15115,2.401006,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1809.3060331193838,15.5991875,20.314823,2.400413,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1809.404629525032,15.789562499999994,20.659565,2.397367,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1809.5032259306802,16.15762499999998,21.060783,2.391478,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.011826228178253084
EVD-01,136997.0,441189.0,1809.6018223363287,16.480062500000003,21.399075,2.386319,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.03287970431383177
EVD-01,136997.0,441189.0,1809.7004187419768,16.459749999999996,21.665363,2.386644,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.04945203843107657
EVD-01,136997.0,441189.0,1809.7990151476251,16.124250000000007,21.853153,2.392012,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.06113907886803731
EVD-01,136997.0,441189.0,1809.8976115532732,15.782125000000008,21.98444,2.397486,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.06930967622597582
EVD-01,136997.0,441189.0,1809.9962079589218,15.635750000000003,22.214294,2.399828,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0836145539755747
EVD-01,136997.0,441189.0,1810.0948043645699,15.535812499999995,22.614246,2.401427,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.10850541715701865
EVD-01,136997.0,441189.0,1810.1934007702182,15.208749999999993,23.146343,2.40666,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.14162027500560226
EVD-01,136997.0,441189.0,1810.2919971758663,14.660375000000004,23.729649,2.415434,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.17792210582258824
EVD-01,136997.0,441189.0,1810.3905935815148,13.989062499999982,24.139935,2.426175,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.20345610163023997
EVD-01,136997.0,441189.0,1810.489189987163,13.334750000000007,24.253078,2.436644,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.21049751393206126
EVD-01,136997.0,441189.0,1810.5877863928113,12.963562499999998,23.72657,2.442583,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.17773048540879946
EVD-01,136997.0,441189.0,1810.6863827984594,13.089937499999982,22.804012,2.440561,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.12031543321517023
EVD-01,136997.0,441189.0,1810.784979204108,13.664499999999997,21.808231,2.431368,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0583433749939804
EVD-01,136997.0,441189.0,1810.883575609756,14.28537499999999,21.170475,2.421434,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.01865286878537321
EVD-01,136997.0,441189.0,1810.9821720154043,14.790312499999986,20.882755,2.413355,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0007467221613657904
EVD-01,136997.0,441189.0,1811.0807684210524,15.244687499999992,20.777519,2.406085,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.179364826701,15.623687499999983,20.778316,2.400021,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.277961232349,15.741124999999995,20.811054,2.398142,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.3765576379974,15.427250000000004,20.840397,2.403164,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.4751540436455,14.842875000000005,20.891796,2.412514,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0013093854160149227
EVD-01,136997.0,441189.0,1811.573750449294,14.246687499999993,20.916981,2.422053,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0028767644745636323
EVD-01,136997.0,441189.0,1811.6723468549421,13.850374999999998,20.798965,2.428394,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.7709432605905,13.621187499999992,20.499084,2.432061,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.8695396662386,13.500874999999995,20.256157,2.433986,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1811.968136071887,13.403874999999982,20.601776,2.435538,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.0
EVD-01,136997.0,441189.0,1812.0667324775352,13.070687499999984,21.514786,2.440869,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.04008093513550054
EVD-01,136997.0,441189.0,1812.1653288831835,12.475624999999992,22.732075,2.45039,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.11583846091678549
EVD-01,136997.0,441189.0,1812.2639252888316,11.961874999999985,24.085678,2.45861,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.20007943752145793
EVD-01,136997.0,441189.0,1812.3625216944802,11.680562499999994,25.276409,2.463111,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.27418413610254705
EVD-01,136997.0,441189.0,1812.4611181001283,11.625687499999984,26.151714,2.463989,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.32865841550865976
EVD-01,136997.0,441189.0,1812.5597145057766,11.702875000000002,26.411652,2.462754,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3448355597501142
EVD-01,136997.0,441189.0,1812.6583109114247,11.85806249999999,26.322227,2.460271,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.33927022831034
EVD-01,136997.0,441189.0,1812.7569073170732,12.086500000000001,26.151466,2.456616,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.32864298132138486
EVD-01,136997.0,441189.0,1812.8555037227213,12.384812499999983,26.068115,2.451843,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.32345566300059503
EVD-01,136997.0,441189.0,1812.9541001283696,12.723499999999998,26.037342,2.446424,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3215405168513507
EVD-01,136997.0,441189.0,1813.0526965340177,12.948937500000007,26.001514,2.442817,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.31931077466712676
EVD-01,136997.0,441189.0,1813.1512929396663,12.860874999999993,26.007576,2.444226,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.31968804097059794
EVD-01,136997.0,441189.0,1813.2498893453144,12.376499999999986,26.074059,2.451976,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.32382558561818536
EVD-01,136997.0,441189.0,1813.3484857509627,11.600250000000008,26.188171,2.464396,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.33092730327270636
EVD-01,136997.0,441189.0,1813.4470821566108,10.754249999999994,26.411961,2.477932,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3448547902495819
EVD-01,136997.0,441189.0,1813.5456785622594,10.005624999999991,26.726807,2.48991,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.364449113341415
EVD-01,136997.0,441189.0,1813.6442749679074,9.492062499999983,27.103271,2.498127,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.38787820962481656
EVD-01,136997.0,441189.0,1813.7428713735558,9.365999999999987,27.31163,2.500144,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.40084535408620814
EVD-01,136997.0,441189.0,1813.8414677792039,9.579437499999983,27.325932,2.496729,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4017354337088154
EVD-01,136997.0,441189.0,1813.9400641848524,9.863687499999997,27.234352,2.492181,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3960359866497768
EVD-01,136997.0,441189.0,1814.0386605905005,9.95199999999999,27.072289,2.490768,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.38595005643871566
EVD-01,136997.0,441189.0,1814.1372569961488,9.694312499999997,26.894047,2.494891,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3748572322118411
EVD-01,136997.0,441189.0,1814.235853401797,9.125937499999988,26.721813,2.503985,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.364138313618628
EVD-01,136997.0,441189.0,1814.3344498074455,8.49881250000001,26.744068,2.514019,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3655233452226779
EVD-01,136997.0,441189.0,1814.4330462130936,7.993874999999983,27.065407,2.522098,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3855217577418352
EVD-01,136997.0,441189.0,1814.531642618742,7.600812499999998,27.741806,2.528387,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4276171966071626
EVD-01,136997.0,441189.0,1814.63023902439,7.229187499999984,28.245735,2.534333,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.45897902950751507
EVD-01,136997.0,441189.0,1814.7288354300385,6.927187499999987,28.300423,2.539165,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4623825167401499
EVD-01,136997.0,441189.0,1814.8274318356866,6.935749999999991,28.074856,2.539028,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.44834443883267927
EVD-01,136997.0,441189.0,1814.926028241335,7.302562499999999,27.918694,2.533159,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4386257551502857
EVD-01,136997.0,441189.0,1815.024624646983,7.855250000000008,28.064255,2.524316,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4476846895613004
EVD-01,136997.0,441189.0,1815.1232210526316,8.359562500000003,28.450962,2.516247,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.471751255119934
EVD-01,136997.0,441189.0,1815.2218174582797,8.742812500000003,28.843464,2.510115,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4961784703368677
EVD-01,136997.0,441189.0,1815.320413863928,9.0684375,29.003185,2.504905,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.506118647053582
EVD-01,136997.0,441189.0,1815.4190102695761,9.310500000000001,28.851921,2.501032,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4967047885698693
EVD-01,136997.0,441189.0,1815.5176066752247,9.465812500000006,28.329506,2.498547,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4641924863712705
EVD-01,136997.0,441189.0,1815.6162030808728,9.543062500000007,27.528271,2.497311,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4143279257210322
EVD-01,136997.0,441189.0,1815.714799486521,9.556750000000005,26.528355,2.497092,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.35209852732088287
EVD-01,136997.0,441189.0,1815.8133958921692,9.657312499999989,25.499527,2.495483,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.28806980141067745
EVD-01,136997.0,441189.0,1815.9119922978177,10.034875,24.673141,2.489442,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.23663997767917813
EVD-01,136997.0,441189.0,1816.0105887034658,10.674624999999995,24.183411,2.479206,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.20616181423494356
EVD-01,136997.0,441189.0,1816.1091851091142,11.432250000000007,24.079243,2.467084,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.1996789577024482
EVD-01,136997.0,441189.0,1816.2077815147622,12.152749999999992,24.200539,2.455556,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.20722776891093408
EVD-01,136997.0,441189.0,1816.3063779204108,12.641999999999987,24.47773,2.447728,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.22447864715664265
EVD-01,136997.0,441189.0,1816.404974326059,12.833437499999988,24.799911,2.444665,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.24452946123098346
EVD-01,136997.0,441189.0,1816.5035707317072,12.78737499999999,25.062874,2.445402,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.2608948652164167
EVD-01,136997.0,441189.0,1816.6021671373555,12.620624999999997,25.300514,2.44807,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.2756843017648982
EVD-01,136997.0,441189.0,1816.7007635430039,12.39837499999999,25.567848,2.451626,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.2923217333010529
EVD-01,136997.0,441189.0,1816.799359948652,12.063562499999987,25.889488,2.456983,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3123388784426688
EVD-01,136997.0,441189.0,1816.8979563543003,11.562687500000003,26.272957,2.464997,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.33620392828196227
EVD-01,136997.0,441189.0,1816.9965527599486,10.972499999999998,26.696072,2.47444,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3625363321079628
EVD-01,136997.0,441189.0,1817.095149165597,10.461312499999988,27.09866,2.482619,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.38759124576382914
EVD-01,136997.0,441189.0,1817.1937455712452,9.961374999999997,27.522247,2.490618,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4139530243333531
EVD-01,136997.0,441189.0,1817.2923419768933,9.375374999999993,27.996429,2.499994,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.44346356381084884
EVD-01,136997.0,441189.0,1817.3909383825417,8.907250000000007,28.481857,2.507484,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4736739938935637
EVD-01,136997.0,441189.0,1817.48953478819,8.849312499999986,28.962868,2.508411,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.503609533632756
EVD-01,136997.0,441189.0,1817.5881311938383,9.258875000000002,29.381096,2.501858,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5296377968409631
EVD-01,136997.0,441189.0,1817.6867275994864,9.812437499999994,29.693329,2.493001,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.549069500854774
EVD-01,136997.0,441189.0,1817.7853240051347,10.28162499999999,29.924225,2.485494,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5634392270847783
EVD-01,136997.0,441189.0,1817.883920410783,10.703875000000004,30.132298,2.478738,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5763885724431027
EVD-01,136997.0,441189.0,1817.9825168164314,11.152499999999984,30.266041,2.47156,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5847120180427644
EVD-01,136997.0,441189.0,1818.0811132220795,11.547687499999988,30.228096,2.465237,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5823505251550681
EVD-01,136997.0,441189.0,1818.1797096277278,11.616312500000005,30.009808,2.464139,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5687654530910429
EVD-01,136997.0,441189.0,1818.278306033376,11.187124999999993,29.806545,2.471006,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5561154562843015
EVD-01,136997.0,441189.0,1818.3769024390244,10.480312500000007,29.680676,2.482315,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5482820461306201
EVD-01,136997.0,441189.0,1818.4754988446725,9.913562500000001,29.615677,2.491383,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5442368576681782
EVD-01,136997.0,441189.0,1818.5740952503209,9.659562499999998,29.712143,2.495447,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.550240383110384
EVD-01,136997.0,441189.0,1818.6726916559692,9.591062499999998,29.902668,2.496543,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5620976352497521
EVD-01,136997.0,441189.0,1818.7712880616175,9.438874999999987,29.965061,2.498978,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5659806402765549
EVD-01,136997.0,441189.0,1818.8698844672656,9.129937499999992,29.887814,2.503921,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5611732021135328
EVD-01,136997.0,441189.0,1818.968480872914,8.77131249999999,29.657379,2.509659,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5468321660461648
EVD-01,136997.0,441189.0,1819.0670772785622,8.631812500000004,29.317543,2.511891,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5256825996478742
EVD-01,136997.0,441189.0,1819.1656736842106,8.988437500000003,28.856724,2.506185,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4970037014790696
EVD-01,136997.0,441189.0,1819.2642700898587,9.719437499999986,28.302608,2.494489,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.46251849939819756
EVD-01,136997.0,441189.0,1819.362866495507,10.331624999999985,27.741287,2.484694,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4275848968362121
EVD-01,136997.0,441189.0,1819.4614629011553,10.432499999999985,27.229778,2.48308,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3957513254699553
EVD-01,136997.0,441189.0,1819.5600593068036,10.020625000000006,26.819366,2.48967,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.370209488099414
EVD-01,136997.0,441189.0,1819.6586557124517,9.365874999999997,26.51849,2.500146,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.35148458273432004
EVD-01,136997.0,441189.0,1819.7572521181,8.728125000000004,26.510605,2.51035,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3509938627074527
EVD-01,136997.0,441189.0,1819.8558485237484,8.206249999999999,26.626888,2.5187,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.35823069173525557
EVD-01,136997.0,441189.0,1819.9544449293967,7.894687499999997,26.506958,2.523685,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3507668930260341
EVD-01,136997.0,441189.0,1820.0530413350448,8.00993749999998,25.956421,2.521841,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3165044286720051
EVD-01,136997.0,441189.0,1820.151637740693,8.717375,25.098892,2.510522,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.2631364319796013
EVD-01,136997.0,441189.0,1820.2502341463414,9.885937499999999,24.227154,2.491825,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.20888414348481824
EVD-01,136997.0,441189.0,1820.3488305519897,11.078624999999983,23.5476,2.472742,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.16659235437411782
EVD-01,136997.0,441189.0,1820.4474269576378,11.984437500000002,23.163094,2.458249,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.14266276722754978
EVD-01,136997.0,441189.0,1820.5460233632862,12.53281249999999,23.090508,2.449475,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.13814540465682051
EVD-01,136997.0,441189.0,1820.6446197689345,12.81081249999999,23.367035,2.445027,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.15535495911079286
EVD-01,136997.0,441189.0,1820.7432161745828,12.930250000000004,23.943356,2.443116,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.19122208106440947
EVD-01,136997.0,441189.0,1820.841812580231,12.9891875,24.888027,2.442173,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.2500133275451814
EVD-01,136997.0,441189.0,1820.9404089858792,13.004500000000002,26.214035,2.441928,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.3325369396423828
EVD-01,136997.0,441189.0,1821.0390053915276,12.797812500000006,27.733448,2.445235,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.4270970396021456
EVD-01,136997.0,441189.0,1821.1376017971759,12.128812500000004,29.371662,2.455939,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.5290506753782532
EVD-01,136997.0,441189.0,1821.236198202824,10.940187500000006,30.985645,2.474957,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.6294963039291199
EVD-01,136997.0,441189.0,1821.3347946084723,9.489124999999989,32.427383,2.498174,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.719222329305886
EVD-01,136997.0,441189.0,1821.4333910141206,8.172062499999994,33.584099,2.519247,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.7912101170798865
EVD-01,136997.0,441189.0,1821.531987419769,7.144687499999996,34.484245,2.535685,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.8472303668331667
EVD-01,136997.0,441189.0,1821.630583825417,6.438374999999996,35.23745,2.546986,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.8941057983914021
EVD-01,136997.0,441189.0,1821.7291802310654,6.0489999999999995,35.807358,2.553216,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.9295738096877834
EVD-01,136997.0,441189.0,1821.8277766367137,5.78443749999999,36.147171,2.557449,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.9507219446896734
EVD-01,136997.0,441189.0,1821.926373042362,5.4441875000000035,36.280014,2.562893,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.9589893791258371
EVD-01,136997.0,441189.0,1822.02496944801,4.996749999999995,36.034088,2.570052,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.9436842664654183
EVD-01,136997.0,441189.0,1822.1235658536584,4.529437499999984,35.51297,2.577529,1788.0,1866.0,78.0,14.322697965118165,corrected,TVD computed from well path survey interpolation,0.911252682576883
